7c6c94,151.3457,-34.0404,1562.1,142.79,JST785  ,167.52
7c6d9d,151.1791,-33.7381,2407.92,164.11,QFA525  ,133.6
7cc466,150.9925,-33.9099,373.38,45.47,8880    ,315.46
7c6d34,151.2604,-33.8503,1051.56,152.74,VOZ523  ,35.4
7c6d26,151.1844,-33.9787,-83.82,22.12,VOZ417  ,5
7c770d,151.1986,-33.956,60.96,40.25,XSV     ,324.89
7c62a5,151.2214,-33.8359,335.28,61.49,TRR     ,189.15
7c2a34,151.281,-33.9261,53.34,62.05,CFH3    ,11.96
7c4515,151.1851,-33.9814,15.24,66.4,QJE1584 ,347.47
7c7a3a,151.2019,-34.0461,403.86,85.26,VOZ1533 ,347.81
7c7a41,151.1998,-33.9943,-45.72,69.82,VOZ942  ,348.52
7c6c52,151.4662,-34.0124,2499.36,156.45,VOZ842  ,163.77
7c6c94,151.3488,-34.0522,1478.28,143.18,JST785  ,167.76
7c6d9d,151.1917,-33.7482,2369.82,164.45,QFA525  ,133.99
7cc466,150.9892,-33.907,373.38,46.56,8880    ,315
7c6d34,151.2702,-33.8388,1104.9,159.5,VOZ523  ,35.95
7c6d26,151.1844,-33.9787,-83.82,22.12,VOZ417  ,5
7c770d,151.1986,-33.956,60.96,40.25,XSV     ,324.89
7c62a5,151.2198,-33.8414,335.28,63.77,TRR     ,197.85
7c2a34,151.2818,-33.9229,53.34,62.05,CFH3    ,11.96
7c4515,151.1851,-33.9814,15.24,66.4,QJE1584 ,347.47
7c7a3a,151.2,-34.0391,358.14,81.63,VOZ1533 ,347.63
7c7a41,151.1998,-33.9943,-45.72,69.82,VOZ942  ,348.52
7c6c52,151.4682,-34.0184,2560.32,157.58,VOZ842  ,163.69
7c6c94,151.3505,-34.0586,1447.8,143.18,JST785  ,167.76
7c6d9d,151.198,-33.7533,2346.96,164.82,QFA525  ,133.86
7cc466,150.9878,-33.9059,373.38,46.57,8880    ,314.1
7c6d34,151.2747,-33.8342,1135.38,161.71,VOZ523  ,40.23
7c6d26,151.1844,-33.9787,-83.82,22.12,VOZ417  ,5
7c770d,151.1986,-33.956,60.96,40.25,XSV     ,324.89
7c62a5,151.2187,-33.8439,335.28,64.86,TRR     ,201.89
7c2a34,151.2818,-33.9229,53.34,62.05,CFH3    ,11.96
7c4515,151.1851,-33.9814,15.24,66.4,QJE1584 ,347.47
7c7a3a,151.1991,-34.0356,335.28,80.52,VOZ1533 ,347.83
7c7a41,151.1998,-33.9943,-45.72,69.82,VOZ942  ,348.52
7c6d9d,151.2114,-33.7641,2308.86,164.44,QFA525  ,134.24
7c6d34,151.2889,-33.8235,1196.34,165.96,VOZ523  ,52.81
7c6d26,151.1844,-33.9787,-83.82,22.12,VOZ417  ,5
7c770d,151.1986,-33.956,60.96,40.25,XSV     ,324.89
7c62a5,151.2163,-33.8498,335.28,63.97,TRR     ,191.13
7c2a34,151.2841,-33.9141,53.34,62.05,CFH3    ,11.96
7c4515,151.1851,-33.9814,15.24,66.4,QJE1584 ,347.47
7c7a3a,151.1973,-34.0286,304.8,78.4,VOZ1533 ,347.88
7c7a41,151.1998,-33.9943,-45.72,69.82,VOZ942  ,348.52
7c6d9d,151.2176,-33.7691,2286,164.08,QFA525  ,134.11
7c6d34,151.297,-33.8194,1219.2,167.72,VOZ523  ,59.19
7c6d26,151.1844,-33.9787,-83.82,22.12,VOZ417  ,5
7c770d,151.1986,-33.956,60.96,40.25,XSV     ,324.89
7c62a5,151.2165,-33.8523,365.76,62.27,TRR     ,167.11
7c2a34,151.2841,-33.9141,53.34,62.05,CFH3    ,11.96
7c4515,151.1851,-33.9814,15.24,66.4,QJE1584 ,347.47
7c7a3a,151.1964,-34.0253,281.94,78.51,VOZ1533 ,347.51
7c7a41,151.1998,-33.9943,-45.72,69.82,VOZ942  ,348.52
7c6d9d,151.2229,-33.7734,2263.14,164.08,QFA525  ,134.11
7c6d34,151.304,-33.8165,1242.06,169.2,VOZ523  ,65.38
7c6d26,151.1844,-33.9787,-83.82,22.12,VOZ417  ,5
7c770d,151.1986,-33.956,60.96,40.25,XSV     ,324.89
7c62a5,151.2179,-33.8547,335.28,61.46,TRR     ,141.12
7c2a34,151.2841,-33.9141,53.34,62.05,CFH3    ,11.96
7c4515,151.1851,-33.9814,15.24,66.4,QJE1584 ,347.47
7c7a3a,151.1956,-34.022,259.08,78.4,VOZ1533 ,347.88
7c7a41,151.1998,-33.9943,-45.72,69.82,VOZ942  ,348.52
7c6c2a,151.2182,-34.0653,487.68,85.37,TGG677  ,347.47
7c6d9d,151.2361,-33.7842,2209.8,164.42,QFA525  ,134.75
7c6d34,151.3228,-33.8112,1303.02,171.68,VOZ523  ,72.92
7c6d26,151.1844,-33.9787,-83.82,22.12,VOZ417  ,5
7c770d,151.1986,-33.956,60.96,40.25,XSV     ,324.89
7c62a5,151.2236,-33.8569,335.28,56.63,TRR     ,87.92
7c2a34,151.2868,-33.9032,53.34,62.05,CFH3    ,11.96
7c7a3a,151.1938,-34.015,220.98,76.28,VOZ1533 ,347.93
7c7a41,151.1998,-33.9943,-45.72,69.82,VOZ942  ,348.52
7c6c52,151.4716,-34.0691,3032.76,165.58,VOZ842  ,200.74
7c6c2a,151.2173,-34.0617,464.82,84.76,TGG677  ,347.74
7c6d9d,151.2429,-33.7898,2179.32,164.06,QFA525  ,134.62
7c6d34,151.3307,-33.8091,1325.88,171.83,VOZ523  ,72.76
7c6d26,151.1844,-33.9787,-83.82,22.12,VOZ417  ,5
7c770d,151.1986,-33.956,60.96,40.25,XSV     ,324.89
7c62a5,151.2265,-33.8562,335.28,53.38,TRR     ,63.68
7c2a34,151.2877,-33.8997,53.34,61.95,CFH3    ,11.5
7c7a3a,151.1929,-34.0117,198.12,75.27,VOZ1533 ,347.77
7c7a41,151.1998,-33.9943,-45.72,69.82,VOZ942  ,348.52
7c6c2a,151.2164,-34.0583,441.96,83.04,TGG677  ,348.2
7c6d9d,151.2489,-33.7947,2156.46,164.07,QFA525  ,134.36
7c6d34,151.3394,-33.8069,1356.36,172.47,VOZ523  ,72.65
7c6d26,151.1844,-33.9787,-83.82,22.12,VOZ417  ,5
7c770d,151.1986,-33.956,60.96,40.25,XSV     ,324.89
7c62a5,151.2287,-33.8548,335.28,53.48,TRR     ,43.83
7c2a34,151.2881,-33.898,60.96,61.95,CFH3    ,11.5
7c7a3a,151.1921,-34.0084,182.88,75.89,VOZ1533 ,347.47
7c7a41,151.1998,-33.9943,-45.72,69.82,VOZ942  ,348.52
7c6c2a,151.2146,-34.051,396.24,79.41,TGG677  ,348.03
7c6d9d,151.2621,-33.8055,2103.12,163.71,QFA525  ,134.24
7c6d34,151.358,-33.802,1409.7,173.46,VOZ523  ,72.75
7c6d26,151.1844,-33.9787,-83.82,22.12,VOZ417  ,5
7c770d,151.1986,-33.956,60.96,40.25,XSV     ,324.89
7c62a5,151.2328,-33.851,335.28,53.84,TRR     ,45
7c2a34,151.29,-33.8901,53.34,62.96,CFH3    ,11.31
7c7a3a,151.1903,-34.0015,137.16,75.17,VOZ1533 ,348.15
7c7a41,151.1998,-33.9943,-45.72,69.82,VOZ942  ,348.52
7c6c2a,151.2137,-34.0475,381,76.78,TGG677  ,348.01
7c6d9d,151.2682,-33.8105,2080.26,164.07,QFA525  ,134.36
7c6d34,151.3675,-33.7996,1432.56,173.95,VOZ523  ,72.8
7c6d26,151.1844,-33.9787,-83.82,22.12,VOZ417  ,5
7c770d,151.1986,-33.956,60.96,40.25,XSV     ,324.89
7c62a5,151.2346,-33.8493,365.76,52.23,TRR     ,39.81
7c2a34,151.2903,-33.889,53.34,62.96,CFH3    ,11.31
7c7a3a,151.1895,-33.9982,121.92,74.27,VOZ1533 ,347.6
7c7a41,151.1998,-33.9943,-45.72,69.82,VOZ942  ,348.52
7c6c2a,151.2121,-34.0413,350.52,71.14,TGG677  ,347.47
7c6d9d,151.2792,-33.8211,2034.54,164.24,QFA525  ,142.13
7c6d34,151.3842,-33.7948,1440.18,173.97,VOZ523  ,68.67
7c6d26,151.1844,-33.9787,-83.82,22.12,VOZ417  ,5
7c770d,151.1986,-33.956,60.96,40.25,XSV     ,324.89
7c62a5,151.2359,-33.8454,365.76,51.35,TRR     ,349.03
750260,151.171,-33.9263,175.26,87.17,MAS122  ,348.42
7c2a34,151.292,-33.8818,53.34,62.96,CFH3    ,11.31
7c7a3a,151.1878,-33.9921,83.82,73.66,VOZ1533 ,347.91
7c7a41,151.1998,-33.9943,-45.72,69.82,VOZ942  ,348.52
7c6c2a,151.2111,-34.0378,327.66,68.41,TGG677  ,347.85
7c6d9d,151.2848,-33.8283,2004.06,164.47,QFA525  ,148.3
7c6d34,151.3938,-33.791,1455.42,173.72,VOZ523  ,64.19
7c6d26,151.1844,-33.9787,-83.82,22.12,VOZ417  ,5
7cc47a,150.9972,-33.9286,-7.62,33.47,R1580   ,87.36
7c770d,151.1986,-33.956,60.96,40.25,XSV     ,324.89
7c62a5,151.2345,-33.8429,365.76,51.84,TRR     ,319.83
750260,151.1699,-33.9222,236.22,86.72,MAS122  ,346.62
7c2a34,151.2924,-33.8805,53.34,63.06,CFH3    ,11.77
7c7a3a,151.187,-33.9886,68.58,73.45,VOZ1533 ,348.69
7c7a41,151.1998,-33.9943,-45.72,69.82,VOZ942  ,348.52
7c6c2a,151.2104,-34.035,312.42,67.3,TGG677  ,348.09
7c6d9d,151.2893,-33.8357,1973.58,164.5,QFA525  ,153.43
7c6d34,151.4004,-33.7878,1501.14,174.17,VOZ523  ,58.28
7c6d26,151.1844,-33.9787,-83.82,22.12,VOZ417  ,5
7cc47a,150.9987,-33.9296,22.86,35.44,R1580   ,129.7
7c770d,151.1986,-33.956,60.96,40.25,XSV     ,324.89
7c62a5,151.2324,-33.8415,365.76,52.97,TRR     ,299.05
750260,151.1685,-33.9181,289.56,87.38,MAS122  ,340.39
7c2a34,151.2934,-33.8763,60.96,62.96,CFH3    ,11.31
7c7a3a,151.1863,-33.9859,45.72,73.35,VOZ1533 ,349.08
7c7a41,151.1998,-33.9943,-45.72,69.82,VOZ942  ,348.52
7c6c2a,151.209,-34.0292,266.7,65.68,TGG677  ,348.25
7c6d9d,151.2948,-33.848,1927.86,164.32,QFA525  ,162.13
7c6d34,151.4148,-33.7771,1645.92,174,VOZ523  ,42.84
7c6d26,151.1844,-33.9787,-83.82,22.12,VOZ417  ,5
7cc47a,151.0018,-33.9316,53.34,38.82,R1580   ,124.74
7c770d,151.1986,-33.956,60.96,40.25,XSV     ,324.89
7c62a5,151.2267,-33.8409,396.24,59.04,TRR     ,259.96
750260,151.1639,-33.9116,358.14,90.91,MAS122  ,325.14
7c2a34,151.2938,-33.8707,53.34,62.97,CFH3    ,355.31
7c7a3a,151.185,-33.9808,15.24,72.65,VOZ1533 ,347.74
7c7a41,151.1998,-33.9943,-45.72,69.82,VOZ942  ,348.52
7c6c2a,151.2083,-34.0264,251.46,65.18,TGG677  ,348.16
7c6d9d,151.2968,-33.8549,1905,164.34,QFA525  ,166.79
7c6d34,151.4198,-33.7717,1729.74,172.77,VOZ523  ,37.62
7c6d26,151.1844,-33.9787,-83.82,22.12,VOZ417  ,5
7cc47a,151.0035,-33.9325,68.58,39.38,R1580   ,123.27
7c770d,151.1986,-33.956,60.96,40.25,XSV     ,324.89
7c62a5,151.2237,-33.8417,396.24,61.2,TRR     ,244.08
750260,151.1608,-33.9088,388.62,92.42,MAS122  ,316.35
7c2a34,151.2935,-33.8681,53.34,63.17,CFH3    ,353.45
7c7a3a,151.1843,-33.9783,0,72.15,VOZ1533 ,347.65
7c7a41,151.1998,-33.9943,-45.72,69.82,VOZ942  ,348.52
7c6c2a,151.2075,-34.0234,236.22,64.67,TGG677  ,348.06
7c6d9d,151.2987,-33.8628,1874.52,164.46,QFA525  ,168.27
7c6d34,151.4259,-33.7635,1889.76,170.19,VOZ523  ,30.52
7c6d26,151.1844,-33.9787,-83.82,22.12,VOZ417  ,5
7c6287,151.1888,-33.9515,76.2,64.28,QLK260  ,347.52
7cc47a,151.0053,-33.9336,91.44,40.13,R1580   ,126.14
7c770d,151.1986,-33.956,60.96,40.25,XSV     ,324.89
7c62a5,151.2206,-33.8435,396.24,62.67,TRR     ,232
750260,151.1563,-33.9055,441.96,93.02,MAS122  ,310.74
7c2a34,151.293,-33.8652,53.34,63.23,CFH3    ,352.99
7c7a3a,151.1843,-33.9783,0,72.15,VOZ1533 ,347.65
7c7a41,151.1998,-33.9943,-45.72,69.82,VOZ942  ,348.52
7c6c2a,151.2062,-34.0181,213.36,65.29,TGG677  ,347.72
7c6d9d,151.3022,-33.8761,1828.8,163.16,QFA525  ,167.8
7c6d34,151.4326,-33.7501,2125.98,165.97,VOZ523  ,19.56
7c6d26,151.1844,-33.9787,-83.82,22.12,VOZ417  ,5
7c6287,151.1884,-33.9463,144.78,64.6,QLK260  ,5.48
7cc47a,151.0082,-33.9363,137.16,41.65,R1580   ,154.38
7c770d,151.1986,-33.956,60.96,40.25,XSV     ,324.89
7c62a5,151.2158,-33.8473,365.76,65.03,TRR     ,216.96
750260,151.1484,-33.9006,541.02,92.76,MAS122  ,304.84
7c2a34,151.2922,-33.8595,53.34,62.79,CFH3    ,352.47
7c7a3a,151.1843,-33.9783,-53.34,72.15,VOZ1533 ,347.65
7c7a41,151.1998,-33.9943,-45.72,69.82,VOZ942  ,348.52
7c6c2a,151.2054,-34.0154,190.5,66.4,TGG677  ,347.47
7c6d9d,151.3042,-33.8839,1798.32,162.15,QFA525  ,167.73
7c6d34,151.435,-33.7439,2225.04,164.16,VOZ523  ,17.7
7c6d26,151.1844,-33.9787,-83.82,22.12,VOZ417  ,5
7c6287,151.1893,-33.9438,175.26,64.11,QLK260  ,22.66
7cc47a,151.0088,-33.9379,160.02,43.14,R1580   ,171.77
7c770d,151.1986,-33.956,60.96,40.25,XSV     ,324.89
7c62a5,151.2145,-33.8496,396.24,62.89,TRR     ,193.24
750260,151.1446,-33.8985,579.12,93.32,MAS122  ,304.22
7c2a34,151.2916,-33.8561,53.34,62.79,CFH3    ,352.47
7c7a3a,151.1843,-33.9783,-53.34,72.15,VOZ1533 ,347.65
7c7a41,151.1998,-33.9943,-45.72,69.82,VOZ942  ,348.52
7c6c2a,151.2038,-34.0092,152.4,66.29,TGG677  ,347.91
7c6d9d,151.3079,-33.8979,1752.6,160.65,QFA525  ,167.61
7c6d34,151.4411,-33.7286,2407.92,164.8,VOZ523  ,18.38
7c6d26,151.1844,-33.9787,-83.82,22.12,VOZ417  ,5
7c6287,151.1947,-33.9394,266.7,65.8,QLK260  ,63.03
7cc47a,151.0077,-33.9421,190.5,49.27,R1580   ,208.71
7c770d,151.1986,-33.956,60.96,40.25,XSV     ,324.89
7c62a5,151.2164,-33.8546,365.76,62.38,TRR     ,121.86
750260,151.1358,-33.8936,662.94,94.6,MAS122  ,303.69
7c2a34,151.2913,-33.8541,53.34,62.72,CFH3    ,352.93
7c7a3a,151.1843,-33.9783,None,72.15,VOZ1533 ,347.65
7c7a41,151.1998,-33.9943,-45.72,69.82,VOZ942  ,348.52
7c6c2a,151.203,-34.0062,137.16,66.29,TGG677  ,347.91
7c6d9d,151.3098,-33.9054,1737.36,160.65,QFA525  ,167.61
7c6d34,151.4438,-33.7217,2476.5,165.94,VOZ523  ,18.43
7c6d26,151.1844,-33.9787,-83.82,22.12,VOZ417  ,5
7c6287,151.1982,-33.9386,304.8,66.59,QLK260  ,78.86
7cc47a,151.006,-33.944,198.12,50.93,R1580   ,224.18
7c770d,151.1986,-33.956,60.96,40.25,XSV     ,324.89
7c62a5,151.2198,-33.8555,335.28,62.26,TRR     ,90.95
750260,151.1313,-33.8911,708.66,95.74,MAS122  ,303.6
7c2a34,151.2904,-33.8481,53.34,62.72,CFH3    ,352.93
7c7a3a,151.1843,-33.9783,-106.68,61.73,VOZ1533 ,348
7c7a41,151.1998,-33.9943,-45.72,69.82,VOZ942  ,348.52
7c6c2a,151.2023,-34.0034,114.3,65.79,TGG677  ,347.81
7c6d9d,151.3116,-33.9121,1729.74,160.03,QFA525  ,167.75
7c6d34,151.4466,-33.7149,2529.84,167.73,VOZ523  ,18.6
7c6d26,151.1844,-33.9787,-83.82,22.12,VOZ417  ,5
7c6287,151.2018,-33.9382,342.9,68.34,QLK260  ,83.52
7cc47a,151.0039,-33.9453,220.98,49,R1580   ,243.17
7c770d,151.1986,-33.956,60.96,40.25,XSV     ,324.89
7c62a5,151.223,-33.855,335.28,57.59,TRR     ,71.24
750260,151.1276,-33.8891,746.76,95.46,MAS122  ,303.35
7c2a34,151.29,-33.8454,53.34,63.3,CFH3    ,352.53
7c7a3a,151.1843,-33.9783,None,54.02,VOZ1533 ,348
7c7a41,151.1998,-33.9943,-45.72,69.82,VOZ942  ,348.52
7c6c2a,151.2008,-33.9977,83.82,65.29,TGG677  ,347.72
7c6d9d,151.3153,-33.9263,1729.74,159.25,QFA525  ,167.31
7c6d34,151.4526,-33.7,2667,170.17,VOZ523  ,18.87
7c6d26,151.1844,-33.9787,-83.82,22.12,VOZ417  ,5
7c6287,151.2092,-33.9377,419.1,69.09,QLK260  ,86.16
7cc47a,150.9984,-33.9458,228.6,50.93,R1580   ,278.13
7c770d,151.1986,-33.956,60.96,40.25,XSV     ,324.89
7c62a5,151.2282,-33.8523,365.76,57.21,TRR     ,52.31
750260,151.1184,-33.8841,845.82,96.32,MAS122  ,303.01
7c2a34,151.2898,-33.844,53.34,62.86,CFH3    ,352
7c7a3a,151.1843,-33.9783,7185.66,54.02,VOZ1533 ,348
7c7a41,151.1998,-33.9943,-45.72,69.82,VOZ942  ,348.52
7c6c2a,151.2006,-33.9971,76.2,65.79,TGG677  ,347.81
7c6d9d,151.3172,-33.9334,1737.36,159.25,QFA525  ,167.31
7c6d34,151.4556,-33.6926,2735.58,170.66,VOZ523  ,18.82
7c6d26,151.1844,-33.9787,-83.82,22.12,VOZ417  ,5
7c6287,151.2132,-33.9375,464.82,70.09,QLK260  ,86.63
7cc47a,150.9959,-33.9452,228.6,49.11,R1580   ,292.8
7c770d,151.1986,-33.956,60.96,40.25,XSV     ,324.89
7c62a5,151.2306,-33.8507,365.76,55.86,TRR     ,49.86
750260,151.1141,-33.8817,883.92,96.75,MAS122  ,302.85
7c2a34,151.2882,-33.8367,53.34,63.13,CFH3    ,342.45
7c7a3a,151.1843,-33.9783,3657.6,54.02,VOZ1533 ,348
7c7a41,151.1998,-33.9943,-45.72,69.82,VOZ942  ,348.52
7c6c2a,151.2006,-33.9971,60.96,65.79,TGG677  ,347.81
7c6d9d,151.3206,-33.9461,1737.36,158.64,QFA525  ,167.45
7c6d26,151.1844,-33.9787,-83.82,22.12,VOZ417  ,5
7c6287,151.2203,-33.937,556.26,69.17,QLK260  ,85.31
7cc47a,150.9912,-33.9431,205.74,51.44,R1580   ,300.67
7c770d,151.1986,-33.956,60.96,40.25,XSV     ,324.89
7c62a5,151.235,-33.8475,365.76,54.41,TRR     ,49.99
750260,151.1059,-33.8773,944.88,99.31,MAS122  ,302.95
7c2a34,151.286,-33.8335,60.96,65.01,CFH3    ,309.86
7c7a3a,151.1843,-33.9783,3657.6,54.02,VOZ1533 ,348
7c7a41,151.1998,-33.9943,-45.72,69.82,VOZ942  ,348.52
7c6c2a,151.2006,-33.9971,60.96,65.79,TGG677  ,347.81
7c6d9d,151.3229,-33.9546,1729.74,157.63,QFA525  ,167.37
7c6d26,151.1844,-33.9787,-83.82,22.12,VOZ417  ,5
7c6287,151.2245,-33.9368,609.6,69.64,QLK260  ,85.76
7cc47a,150.9885,-33.9418,213.36,50.82,R1580   ,301.76
7c770d,151.1986,-33.956,60.96,40.25,XSV     ,324.89
7c62a5,151.2375,-33.8459,365.76,54.64,TRR     ,52.27
750260,151.1005,-33.8744,967.74,103.46,MAS122  ,302.82
7c2a34,151.2807,-33.8307,60.96,66.05,CFH3    ,288.15
7c7a3a,151.1843,-33.9783,3657.6,54.02,VOZ1533 ,348
7c7a41,151.1998,-33.9943,-45.72,69.82,VOZ942  ,348.52
7c6c2a,151.2006,-33.9971,7.62,65.79,TGG677  ,347.81
7c6d9d,151.3247,-33.9612,1729.74,155.4,QFA525  ,167.57
7c6d26,151.1844,-33.9787,-83.82,22.12,VOZ417  ,5
7c6287,151.2279,-33.9366,647.7,69.6,QLK260  ,86.19
7c770d,151.1986,-33.956,60.96,40.25,XSV     ,324.89
7c62a5,151.2397,-33.8443,335.28,54.35,TRR     ,49.22
750260,151.0955,-33.8717,982.98,106.73,MAS122  ,303
7c2a34,151.2777,-33.8303,76.2,66.37,CFH3    ,270.89
7c7a3a,151.1843,-33.9783,3657.6,54.02,VOZ1533 ,348
7c7a41,151.1998,-33.9943,-45.72,69.82,VOZ942  ,348.52
7c6c2a,151.2006,-33.9971,7.62,65.79,TGG677  ,347.81
7c6d9d,151.3281,-33.9743,1729.74,149.43,QFA525  ,167.88
7c6d26,151.1844,-33.9787,-83.82,22.12,VOZ417  ,5
7c6287,151.2354,-33.9362,739.14,71.11,QLK260  ,86.68
7c770d,151.1986,-33.956,60.96,40.25,XSV     ,324.89
7c62a5,151.2437,-33.8411,335.28,54.94,TRR     ,43.86
750260,151.0854,-33.8663,1013.46,114.31,MAS122  ,302.69
7c2a34,151.271,-33.8317,99.06,67.71,CFH3    ,240.9
7c7a3a,151.1843,-33.9783,3657.6,54.02,VOZ1533 ,348
7c7a41,151.1998,-33.9943,-45.72,69.82,VOZ942  ,348.52
7c499c,151.2014,-33.6931,1767.84,127.92,PE723   ,163.17
7c6c2a,151.2006,-33.9971,7.62,65.79,TGG677  ,347.81
7c6d9d,151.33,-33.9816,1729.74,146.81,QFA525  ,167.86
7c6d26,151.1844,-33.9787,-83.82,22.12,VOZ417  ,5
7c6287,151.2397,-33.9359,792.48,70.75,QLK260  ,84.99
7c770d,151.1986,-33.956,60.96,40.25,XSV     ,324.89
7c62a5,151.246,-33.8391,365.76,54.21,TRR     ,43.85
750260,151.0805,-33.8637,1036.32,117.74,MAS122  ,302.51
7c2a34,151.2673,-33.834,121.92,67.25,CFH3    ,230.59
7c7a3a,151.1843,-33.9783,3657.6,54.02,VOZ1533 ,348
7c7a41,151.1998,-33.9943,-45.72,69.82,VOZ942  ,348.52
7c499c,151.2033,-33.6985,1767.84,127.97,PE723   ,163.9
7c6c2a,151.2006,-33.9971,7.62,65.79,TGG677  ,347.81
7c6c94,151.2196,-34.0684,495.3,88.48,JST785  ,344.83
7c6d9d,151.3316,-33.9879,1699.26,144.69,QFA525  ,167.89
7c6d26,151.1844,-33.9787,-83.82,22.12,VOZ417  ,5
7c6287,151.2436,-33.9356,822.96,73.82,QLK260  ,85.2
7c770d,151.1986,-33.956,60.96,40.25,XSV     ,324.89
7c62a5,151.2481,-33.8374,365.76,54.21,TRR     ,46.15
750260,151.0747,-33.8606,1059.18,121.45,MAS122  ,302.55
7c2a34,151.265,-33.8359,137.16,67.46,CFH3    ,220.98
7c7a3a,151.1843,-33.9783,3657.6,54.02,VOZ1533 ,348
7c7a41,151.1998,-33.9943,-45.72,69.82,VOZ942  ,348.52
7c499c,151.2068,-33.7091,1767.84,127.91,PE723   ,164.85
7c6c2a,151.2006,-33.9971,7.62,65.79,TGG677  ,347.81
7c6c94,151.2174,-34.0612,464.82,83.22,JST785  ,346.05
7c6d9d,151.3347,-33.9998,1615.44,143.58,QFA525  ,168.01
7c6d26,151.1844,-33.9787,-83.82,22.12,VOZ417  ,5
7c6287,151.2514,-33.9353,861.06,80.77,QLK260  ,89.64
7c62a5,151.252,-33.8342,365.76,54.21,TRR     ,46.15
750260,151.0633,-33.8545,1120.14,127.72,MAS122  ,302.67
7c2a34,151.2616,-33.8408,167.64,67.66,CFH3    ,208.12
7c7a3a,151.1843,-33.9783,3657.6,54.02,VOZ1533 ,348
7c7a41,151.1998,-33.9943,-45.72,69.82,VOZ942  ,348.52
7c499c,151.2089,-33.7155,1767.84,128.55,PE723   ,164.68
7c6c2a,151.2006,-33.9971,7.62,65.79,TGG677  ,347.81
7c6c94,151.2162,-34.0572,449.58,80.24,JST785  ,347.03
7c6d9d,151.3364,-34.0065,1562.1,142.79,QFA525  ,167.52
7c6d26,151.1844,-33.9787,-83.82,22.12,VOZ417  ,5
7c6287,151.2567,-33.9353,914.4,81.8,QLK260  ,90.36
7c62a5,151.2544,-33.8323,365.76,53.88,TRR     ,47.32
750260,151.0563,-33.8507,1173.48,129.85,MAS122  ,302.87
7c2a34,151.2595,-33.844,190.5,68.41,CFH3    ,209.26
7c7a3a,151.1843,-33.9783,3657.6,54.02,VOZ1533 ,348
7c7a41,151.1998,-33.9943,-45.72,69.82,VOZ942  ,348.52
7c499c,151.2124,-33.7261,1767.84,129.81,PE723   ,164.37
7c6c2a,151.2006,-33.9971,7.62,65.79,TGG677  ,347.81
7c6c94,151.2146,-34.0511,419.1,76.39,JST785  ,347.55
7c6d9d,151.3397,-34.0188,1470.66,142.29,QFA525  ,167.47
7c6d26,151.1844,-33.9787,-83.82,22.12,VOZ417  ,5
7c6287,151.2649,-33.9352,990.6,82.87,QLK260  ,88.22
7c62a5,151.2579,-33.8297,365.76,54.21,TRR     ,46.15
750260,151.0453,-33.8448,1303.02,131.43,MAS122  ,302.69
7c2a34,151.256,-33.8491,198.12,70.85,CFH3    ,211.04
7c7a3a,151.1843,-33.9783,3657.6,54.02,VOZ1533 ,348
7c7a41,151.1998,-33.9943,-45.72,69.82,VOZ942  ,348.52
7c499c,151.2144,-33.7319,1767.84,129.95,PE723   ,164.15
7c6c2a,151.2006,-33.9971,7.62,65.79,TGG677  ,347.81
7c6c94,151.2137,-34.0477,396.24,73.15,JST785  ,347.82
7c6d9d,151.3413,-34.0247,1432.56,141.57,QFA525  ,167.83
7c6d26,151.1844,-33.9787,-83.82,22.12,VOZ417  ,5
7c6287,151.2694,-33.9351,1028.7,83.93,QLK260  ,87.54
7c62a5,151.2605,-33.8275,365.76,53.11,TRR     ,45
750260,151.0396,-33.8418,1363.98,131.43,MAS122  ,302.69
7c2a34,151.254,-33.8518,198.12,71.93,CFH3    ,212.44
7c7a3a,151.1843,-33.9783,3657.6,54.02,VOZ1533 ,348
7c7a41,151.1998,-33.9943,-45.72,69.82,VOZ942  ,348.52
7c499c,151.2182,-33.7429,1767.84,130.88,PE723   ,163.56
7c6c2a,151.2006,-33.9971,7.62,65.79,TGG677  ,347.81
7c6c94,151.2122,-34.0416,342.9,71.43,JST785  ,348.37
7c6d9d,151.3443,-34.037,1333.5,140.95,QFA525  ,167.99
7c6d26,151.1844,-33.9787,-83.82,22.12,VOZ417  ,5
7c6287,151.2785,-33.9346,1089.66,86.68,QLK260  ,85.58
7c62a5,151.2644,-33.8243,365.76,52.78,TRR     ,43.03
750260,151.0274,-33.8352,1501.14,131.59,MAS122  ,302.39
7c2a34,151.2481,-33.8555,190.5,68.9,CFH3    ,254.41
7c7a3a,151.1843,-33.9783,3657.6,54.02,VOZ1533 ,348
7c7a41,151.1998,-33.9943,-45.72,69.82,VOZ942  ,348.52
7c499c,151.2203,-33.7487,1767.84,131.02,PE723   ,163.34
7c6c2a,151.2006,-33.9971,7.62,65.79,TGG677  ,347.81
7c6c94,151.2114,-34.0384,312.42,70.42,JST785  ,348.2
7c6d9d,151.3462,-34.0439,1280.16,140.56,QFA525  ,167.74
7c6d26,151.1844,-33.9787,-83.82,22.12,VOZ417  ,5
7c6287,151.2836,-33.9342,1127.76,88.4,QLK260  ,84.32
7c62a5,151.2665,-33.8223,365.76,53.19,TRR     ,41.86
750260,151.0216,-33.8322,1584.96,131.75,MAS122  ,302.08
7c2a34,151.244,-33.8557,175.26,68.97,CFH3    ,271.71
7c7a3a,151.1843,-33.9783,3657.6,54.02,VOZ1533 ,348
7c7a41,151.1998,-33.9943,-45.72,69.82,VOZ942  ,348.52
